"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Deadlift PR Fail w/Wife :|","16 Feb 2024, 16:12","16 Feb 2024, 17:25","","Front Raise (Dumbbell)",,"",1,"normal",10,12,,,
"Deadlift PR Fail w/Wife :|","16 Feb 2024, 16:12","16 Feb 2024, 17:25","","Lateral Raise (Dumbbell)",,"",0,"normal",15,8,,,
"Deadlift PR Fail w/Wife :|","16 Feb 2024, 16:12","16 Feb 2024, 17:25","","Lateral Raise (Dumbbell)",,"",1,"normal",15,8,,,
"Deadlift PR Fail w/Wife :|","16 Feb 2024, 16:12","16 Feb 2024, 17:25","","Lateral Raise (Dumbbell)",,"",2,"normal",15,5,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Treadmill",,"",0,"normal",,,0.25,360,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Fly (Machine)",,"",0,"warmup",85,12,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bench Press (Dumbbell)",,"Single arm kettle bell w/ band presses",0,"warmup",15,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bench Press (Dumbbell)",,"Single arm kettle bell w/ band presses",1,"warmup",15,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bench Press (Dumbbell)",,"Single arm kettle bell w/ band presses",2,"warmup",35,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bench Press (Dumbbell)",,"Single arm kettle bell w/ band presses",3,"normal",50,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bench Press (Dumbbell)",,"Single arm kettle bell w/ band presses",4,"normal",55,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bench Press (Dumbbell)",,"Single arm kettle bell w/ band presses",5,"normal",55,9,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bench Press (Dumbbell)",,"Single arm kettle bell w/ band presses",6,"normal",55,8,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bent Over Row (Barbell)",,"",0,"normal",115,12,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bent Over Row (Barbell)",,"",1,"normal",155,8,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bent Over Row (Barbell)",,"",2,"normal",155,9,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bent Over Row (Barbell)",,"",3,"normal",155,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bicep Curl (Cable)",0,"",0,"normal",50,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bicep Curl (Cable)",0,"",1,"normal",50,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bicep Curl (Cable)",0,"",2,"normal",50,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Bicep Curl (Cable)",0,"",3,"normal",50,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Dip (Assisted)",0,"",0,"normal",75,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Dip (Assisted)",0,"",1,"normal",75,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Dip (Assisted)",0,"",2,"normal",75,10,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Dip (Assisted)",0,"",3,"normal",75,8,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Fly (Machine)",,"",0,"normal",70,12,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Fly (Machine)",,"",1,"normal",85,12,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Fly (Machine)",,"",2,"failure",85,8,,,
"Chest and arm","14 Feb 2024, 14:54","14 Feb 2024, 16:02","","Chest Fly (Machine)",,"",3,"failure",85,5,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Treadmill",,"",0,"normal",,,0.25,360,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Romanian Deadlift (Barbell)",,"",0,"warmup",45,5,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Romanian Deadlift (Barbell)",,"",1,"warmup",45,5,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Deadlift (Barbell)",,"",0,"warmup",95,6,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Deadlift (Barbell)",,"",1,"warmup",135,5,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Deadlift (Barbell)",,"",2,"warmup",185,5,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Deadlift (Barbell)",,"",3,"normal",225,5,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Deadlift (Barbell)",,"",4,"normal",275,3,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Deadlift (Barbell)",,"",5,"normal",315,3,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Deadlift (Barbell)",,"",6,"normal",335,1,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Deadlift (Barbell)",,"",7,"normal",315,2,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Front Raise (Dumbbell)",,"",0,"normal",15,8,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Front Raise (Dumbbell)",,"",1,"normal",15,8,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Front Raise (Dumbbell)",,"",2,"normal",15,10,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Lateral Raise (Dumbbell)",,"",0,"normal",15,8,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Lateral Raise (Dumbbell)",,"",1,"normal",15,8,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Lateral Raise (Dumbbell)",,"",2,"normal",15,5,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",50,12,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Seated Cable Row - Bar Wide Grip",,"",1,"failure",60,10,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Seated Cable Row - Bar Wide Grip",,"",2,"failure",60,10,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Shrug (Barbell)",,"Behind yo back",0,"normal",135,12,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Shrug (Barbell)",,"Behind yo back",1,"normal",135,10,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Shrug (Barbell)",,"Behind yo back",2,"normal",135,10,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Shrug (Barbell)",,"Behind yo back",3,"normal",225,8,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Lat Pulldown (Cable)",,"",0,"normal",35,30,,,
"Oh boy","9 Feb 2024, 15:35","9 Feb 2024, 17:06","","Lat Pulldown (Cable)",,"",1,"normal",35,20,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Elliptical Trainer",,"",0,"normal",,,0.5,480,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Bulgarian Split Squat",,"",0,"normal",40,10,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Bulgarian Split Squat",,"",1,"normal",40,20,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Bulgarian Split Squat",,"",2,"normal",40,20,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Bulgarian Split Squat",,"",3,"normal",40,20,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Hip Adduction (Machine)",,"",0,"normal",65,10,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Hip Adduction (Machine)",,"",1,"normal",65,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Hip Adduction (Machine)",,"",2,"normal",85,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Hip Abduction (Machine)",,"",0,"normal",95,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Hip Abduction (Machine)",,"",1,"normal",95,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Hip Abduction (Machine)",,"",2,"normal",110,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Glute Kickback (Machine)",,"",0,"normal",85,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Glute Kickback (Machine)",,"",1,"normal",100,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Glute Kickback (Machine)",,"",2,"normal",115,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Glute Kickback (Machine)",,"",3,"normal",115,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Standing Calf Raise (Smith)",,"",0,"normal",295,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Standing Calf Raise (Smith)",,"",1,"normal",295,20,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Standing Calf Raise (Smith)",,"",2,"normal",315,12,,,
"Legs with Bae :)","7 Feb 2024, 14:55","7 Feb 2024, 16:17","","Standing Calf Raise (Smith)",,"",3,"normal",315,10,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Elliptical Trainer",,"",0,"normal",,,0.5,480,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Chest Fly (Dumbbell)",,"",0,"warmup",15,10,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Bench Press (Dumbbell)",,"",0,"warmup",45,8,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Bench Press (Dumbbell)",,"",1,"normal",55,8,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Bench Press (Dumbbell)",,"",2,"normal",55,8,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Bench Press (Dumbbell)",,"",3,"normal",55,9,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Bench Press (Dumbbell)",,"",4,"normal",55,8,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Cross Body Hammer Curl",,"",0,"normal",40,10,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Cross Body Hammer Curl",,"",1,"normal",45,8,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Cross Body Hammer Curl",,"",2,"normal",45,8,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Cross Body Hammer Curl",,"",3,"normal",45,6,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Chest Fly (Machine)",,"",0,"normal",85,12,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Chest Fly (Machine)",,"",1,"normal",100,12,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Chest Fly (Machine)",,"",2,"normal",100,10,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Chest Fly (Machine)",,"",3,"normal",100,12,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Hammer Curl (Dumbbell)",,"",0,"normal",30,12,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Hammer Curl (Dumbbell)",,"",1,"normal",30,11,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Hammer Curl (Dumbbell)",,"",2,"normal",30,10,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Triceps Extension (Dumbbell)",,"",0,"normal",40,15,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Triceps Extension (Dumbbell)",,"",1,"normal",40,15,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Triceps Extension (Dumbbell)",,"",2,"normal",40,12,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Triceps Pushdown",,"",0,"normal",30,12,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Triceps Pushdown",,"",1,"normal",45,13,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Triceps Pushdown",,"",2,"normal",45,12,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Incline Bench Press (Dumbbell)",,"",0,"normal",35,12,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Incline Bench Press (Dumbbell)",,"",1,"normal",35,10,,,
"Chest and Arms, no wife :/","5 Feb 2024, 14:45","5 Feb 2024, 16:03","","Incline Bench Press (Dumbbell)",,"",2,"normal",35,10,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Spinning",,"",0,"normal",,,,300,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Squat (Barbell)",,"",0,"warmup",135,9,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Squat (Barbell)",,"",1,"normal",185,8,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Squat (Barbell)",,"",2,"normal",205,8,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Squat (Barbell)",,"",4,"normal",185,10,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Hip Adduction (Machine)",,"",0,"normal",45,12,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Hip Adduction (Machine)",,"",1,"normal",65,12,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Hip Adduction (Machine)",,"",2,"normal",60,12,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Hip Adduction (Machine)",,"",3,"normal",50,12,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Hip Abduction (Machine)",,"",0,"normal",85,12,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Hip Abduction (Machine)",,"",1,"normal",90,12,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Hip Abduction (Machine)",,"",2,"normal",125,12,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Hip Abduction (Machine)",,"",3,"normal",135,4,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Romanian Deadlift (Barbell)",,"",0,"normal",80,10,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Romanian Deadlift (Barbell)",,"",1,"normal",100,10,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Romanian Deadlift (Barbell)",,"",2,"normal",100,10,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Romanian Deadlift (Barbell)",,"",3,"normal",100,10,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Standing Calf Raise (Smith)",,"",0,"normal",225,12,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Standing Calf Raise (Smith)",,"",1,"normal",275,15,,,
"Leg day 2 with Wife :)","2 Feb 2024, 15:00","2 Feb 2024, 16:35","","Standing Calf Raise (Smith)",,"",2,"normal",275,16,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Treadmill",,"",0,"normal",,,,360,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Fly (Dumbbell)",,"",0,"warmup",10,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Fly (Dumbbell)",,"",1,"warmup",10,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Bench Press (Dumbbell)",,"",0,"warmup",30,8,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Bench Press (Dumbbell)",,"",1,"normal",50,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Bench Press (Dumbbell)",,"",2,"normal",50,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Bench Press (Dumbbell)",,"",3,"normal",50,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Arnold Press (Dumbbell)",,"",0,"warmup",30,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Arnold Press (Dumbbell)",,"",1,"normal",35,8,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Arnold Press (Dumbbell)",,"",2,"normal",35,8,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Arnold Press (Dumbbell)",,"",3,"normal",35,8,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Arnold Press (Dumbbell)",,"",4,"normal",30,8,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Hex Press (Dumbbell)",,"",0,"normal",40,12,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Hex Press (Dumbbell)",,"",1,"normal",45,6,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Hex Press (Dumbbell)",,"",2,"normal",40,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Hex Press (Dumbbell)",,"",3,"normal",40,8,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Supported Y Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Supported Y Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Supported Y Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Supported Y Raise (Dumbbell)",,"",3,"normal",15,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Shrug (Smith Machine)",,"",0,"normal",225,8,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Shrug (Smith Machine)",,"",1,"normal",205,10,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Shrug (Smith Machine)",,"",2,"normal",205,12,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Fly (Machine)",,"",0,"failure",17.5,23,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Fly (Machine)",,"",1,"failure",17.5,15,,,
"Chest and Shoulders","31 Jan 2024, 15:08","31 Jan 2024, 16:25","","Chest Fly (Machine)",,"",2,"failure",17.5,14,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Treadmill",,"",0,"normal",,,0.5,360,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Deadlift (Barbell)",,"",0,"warmup",95,6,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Deadlift (Barbell)",,"",1,"warmup",135,5,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Deadlift (Barbell)",,"",2,"warmup",185,5,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Deadlift (Barbell)",,"",3,"normal",225,10,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Deadlift (Barbell)",,"",4,"normal",245,10,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Deadlift (Barbell)",,"",5,"normal",245,8,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Deadlift (Barbell)",,"",6,"normal",245,9,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Bicep Curl (Cable)",,"",0,"normal",42.5,10,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Bicep Curl (Cable)",,"",1,"normal",42.5,12,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Bicep Curl (Cable)",,"",2,"normal",50,10,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Bicep Curl (Cable)",,"",3,"normal",50,10,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",42.5,12,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",50,10,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Hammer Curl (Dumbbell)",,"",0,"normal",35,10,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Hammer Curl (Dumbbell)",,"",1,"normal",35,8,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Hammer Curl (Dumbbell)",,"",2,"normal",35,8,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Lat Pulldown (Cable)",,"",0,"normal",50,12,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Lat Pulldown (Cable)",,"",1,"failure",50,12,,,
"Back and Bi","29 Jan 2024, 13:22","29 Jan 2024, 14:47","","Lat Pulldown (Cable)",,"",2,"failure",50,10,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Elliptical Trainer",,"",0,"normal",,,0.5,480,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Kettlebell Goblet Squat",,"",0,"normal",25,10,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Squat (Barbell)",,"",0,"warmup",45,5,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Squat (Barbell)",,"",2,"normal",185,8,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Squat (Barbell)",,"",3,"normal",225,8,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Squat (Barbell)",,"",4,"normal",225,8,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Squat (Barbell)",,"",5,"normal",185,8,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Standing Calf Raise (Barbell)",,"",0,"failure",185,15,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Standing Calf Raise (Barbell)",,"",1,"failure",205,15,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Standing Calf Raise (Barbell)",,"",2,"failure",205,13,,,
"Legs with Marissa :)","26 Jan 2024, 12:27","26 Jan 2024, 13:00","","Hip Abduction (Machine)",,"",0,"normal",25,80,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Treadmill",,"",0,"normal",,,0.5,360,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Bench Press (Dumbbell)",,"",0,"warmup",30,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Bench Press (Dumbbell)",,"",1,"warmup",40,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Bench Press (Dumbbell)",,"",2,"normal",50,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Bench Press (Dumbbell)",,"",3,"normal",50,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Bench Press (Dumbbell)",,"",4,"normal",50,9,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Bench Press (Dumbbell)",,"",5,"normal",50,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Arnold Press (Dumbbell)",,"",0,"normal",35,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Arnold Press (Dumbbell)",,"",1,"normal",30,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Arnold Press (Dumbbell)",,"",2,"normal",30,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Incline Bench Press (Dumbbell)",,"",0,"normal",35,8,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,9,,,
"Chest and Shoulders","24 Jan 2024, 14:22","24 Jan 2024, 15:37","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,9,,,
